game_id,date,time,stadium,home_team,away_team,result
154,12/07/2025,18:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Atlético Goianiense Saf / GO,2 X 2
155,13/07/2025,18:30,Índio Condá / Chapeco,Chapecoense / SC,Remo / PA,1 X 1
156,13/07/2025,16:00,Heriberto Hulse / Criciuma,Criciúma / SC,Ferroviária / SP,2 X 1
157,10/07/2025,21:35,Rei Pelé / Maceio,Crb / AL,Coritiba S.a.f. / PR,0 X 1
158,14/07/2025,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Avaí / SC,4 X 0
159,12/07/2025,16:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,America Saf / MG,3 X 1
160,14/07/2025,21:30,Santa Cruz / Ribeirao Preto,Botafogo / SP,Volta Redonda / RJ,0 X 0
161,19/07/2025,18:30,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Paysandu / PA,2 X 5
162,19/07/2025,16:00,Hailé Pinheiro / Goiania,Goiás / GO,Cuiabá Saf / MT,3 X 1
163,18/07/2025,19:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Criciúma / SC,0 X 1
164,17/07/2025,21:35,Olímpico do Pará / Belem,Remo / PA,Gremio Novorizontino - Saf / SP,1 X 1
165,19/07/2025,18:30,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Vila Nova / GO,1 X 1
166,17/07/2025,19:30,Germano Kruger / Ponta Grossa,Operário / PR,Crb / AL,1 X 1
167,20/07/2025,16:00,Carlos Zamith / Manaus,Amazonas Fc / AM,Botafogo / SP,3 X 0
168,20/07/2025,18:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Chapecoense / SC,0 X 1
169,18/07/2025,21:30,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Athletic Saf / MG,1 X 2
170,19/07/2025,20:30,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Athletico Paranaense / PR,3 X 2
171,22/07/2025,20:00,Ligga Arena / Curitiba,Athletico Paranaense / PR,Ferroviária / SP,1 X 1
172,22/07/2025,21:35,Onésio Brasileiro Alvarenga / Goiania,Vila Nova / GO,Crb / AL,2 X 0
173,23/07/2025,21:30,Arena Pantanal / Cuiaba,Cuiabá Saf / MT,America Saf / MG,3 X 1
174,24/07/2025,21:35,Olímpico do Pará / Belem,Remo / PA,Avaí / SC,2 X 1
175,23/07/2025,19:00,Índio Condá / Chapeco,Chapecoense / SC,Volta Redonda / RJ,4 X 2
176,22/07/2025,19:00,Germano Kruger / Ponta Grossa,Operário / PR,Atlético Goianiense Saf / GO,3 X 0
177,23/07/2025,21:30,Carlos Zamith / Manaus,Amazonas Fc / AM,Paysandu / PA,1 X 1
178,22/07/2025,21:30,Estádio Joaquim Portugal  / Sao Joao del Rei,Athletic Saf / MG,Coritiba S.a.f. / PR,1 X 1
179,23/07/2025,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte,Gremio Novorizontino - Saf / SP,Goiás / GO,1 X 0
180,24/07/2025,19:00,Santa Cruz / Ribeirao Preto,Botafogo / SP,Criciúma / SC,0 X 2
181,27/07/2025,16:00,Major Antônio Couto Pereira / Curitiba,Coritiba S.a.f. / PR,Amazonas Fc / AM,1 X 1
182,29/07/2025,21:35,Hailé Pinheiro / Goiania,Goiás / GO,Remo / PA,1 X 1
183,27/07/2025,19:00,Antônio Accioly / Goiania,Atlético Goianiense Saf / GO,Chapecoense / SC,0 X 0
184,28/07/2025,21:30,Leônidas Sobré de Castro / Belem,Paysandu / PA,Athletic Saf / MG,1 X 1
185,28/07/2025,19:00,Aderbal Ramos da Silva / Florianopolis,Avaí / SC,Botafogo / SP,5 X 0
186,29/07/2025,20:30,Heriberto Hulse / Criciuma,Criciúma / SC,Cuiabá Saf / MT,1 X 0
187,26/07/2025,20:30,Rei Pelé / Maceio,Crb / AL,Gremio Novorizontino - Saf / SP,4 X 0
188,27/07/2025,18:30,Raimundo Sampaio / Belo Horizonte,America Saf / MG,Athletico Paranaense / PR,2 X 2
189,26/07/2025,18:30,Ademar Pereira de Barros / Araraquara,Ferroviária / SP,Operário / PR,0 X 0
190,27/07/2025,16:00,Sylvio Raulino de Oliveira / Volta Redonda,Volta Redonda / RJ,Vila Nova / GO,2 X 1
